mitre_attack_id,mitre_attack_name,mitre_attack_aliases,mitre_attack_created,mitre_attack_last_modified,etda_id,etda_name,etda_aliases,etda_first_seen,country,motivation,victim_industry,victim_countries,mitre_attack_ttps
intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,Mustang Panda,"['Mustang Panda', 'TA416', 'RedDelta', 'BRONZE PRESIDENT']",2021-04-12,2022-04-11,d8fa62d2-de5c-4c13-8cdf-6428d02bc4d6,"Mustang Panda, Bronze President","['Mustang Panda', 'Bronze President', 'TEMP.Hex', 'HoneyMyte', 'Red Lich']",2014,CN,['Information theft and espionage'],Telecommunications,"['Australia', 'Bangladesh', 'Belgium', 'China', 'Cyprus', 'Ethiopia', 'Germany', 'Greece', 'Hong Kong', 'India', 'Indonesia', 'Mongolia', 'Myanmar', 'Nepal', 'Pakistan', 'Russia', 'Singapore', 'South Africa', 'South Korea', 'South Sudan', 'Taiwan', 'UK', 'USA', 'Vietnam']","['T1105', 'T1547.001', 'T1027', 'T1564.001', 'T1052.001', 'T1053.005', 'T1204.001', 'T1071.001', 'T1049', 'T1518', 'T1574.002', 'T1608', 'T1119', 'T1583.001', 'T1091', 'T1070.004', 'T1204.002', 'T1036.005', 'T1566.001', 'T1027.001', 'T1608.001', 'T1585.002', 'T1560.001', 'T1083', 'T1218.004', 'T1059.005', 'T1560.003', 'T1057', 'T1218.005', 'T1082', 'T1102', 'T1573.001', 'T1566.002', 'T1036.007', 'T1203', 'T1059.001', 'T1546.003', 'T1074.001', 'T1047', 'T1003.003', 'T1016', 'T1059.003', 'T1219']"
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,Kimsuky,"['Kimsuky', 'STOLEN PENCIL', 'Thallium', 'Black Banshee', 'Velvet Chollima']",2019-08-26,2022-05-24,5e3544bf-98ad-4e9f-b65e-85f05c36486f,"Kimsuky, Velvet Chollima","['Kimsuky', 'Velvet Chollima', 'Thallium', 'Cerium', 'Black Banshee', 'ITG16', 'TA406', 'Operation “Baby Coin”', 'Operation “Stolen Pencil”', 'Operation “Mystery Baby”', 'Operation “Kabar Cobra”', 'Operation “Stealth Power”', 'Operation “Smoke Screen”', 'Operation “Red Salt”']",2012,KP,['Information theft and espionage'],Defense,"['South Korea', 'USA']","['T1583.001', 'T1587', 'T1027.002', 'T1114.003', 'T1111', 'T1041', 'T1564.003', 'T1594', 'T1016', 'T1059.001', 'T1562.001', 'T1591', 'T1098', 'T1585.002', 'T1587.001', 'T1070.004', 'T1055', 'T1218.005', 'T1036.004', 'T1074.001', 'T1583.004', 'T1136.001', 'T1543.003', 'T1112', 'T1059.006', 'T1055.012', 'T1036', 'T1608.001', 'T1114.002', 'T1133', 'T1005', 'T1082', 'T1518.001', 'T1204.001', 'T1593.002', 'T1176', 'T1071.002', 'T1059.005', 'T1588.002', 'T1040', 'T1071.001', 'T1190', 'T1585.001', 'T1056.001', 'T1593.001', 'T1219', 'T1589.002', 'T1053.005', 'T1059.007', 'T1583.006', 'T1218.010', 'T1598.003', 'T1505.003', 'T1071.003', 'T1566.002', 'T1140', 'T1567.002', 'T1557', 'T1547.001', 'T1027', 'T1552.001', 'T1560.003', 'T1012', 'T1105', 'T1021.001', 'T1070.006', 'T1586.002', 'T1564.002', 'T1204.002', 'T1560.001', 'T1036.005', 'T1553.002', 'T1546.001', 'T1003.001', 'T1057', 'T1555.003', 'T1584.001', 'T1562.004', 'T1059.003', 'T1102.002', 'T1083', 'T1007', 'T1218.011', 'T1534', 'T1550.002', 'T1589.003', 'T1588.005', 'T1078.003', 'T1566.001']"
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,Kimsuky,"['Kimsuky', 'STOLEN PENCIL', 'Thallium', 'Black Banshee', 'Velvet Chollima']",2019-08-26,2022-05-24,5e3544bf-98ad-4e9f-b65e-85f05c36486f,"Kimsuky, Velvet Chollima","['Kimsuky', 'Velvet Chollima', 'Thallium', 'Cerium', 'Black Banshee', 'ITG16', 'TA406', 'Operation “Baby Coin”', 'Operation “Stolen Pencil”', 'Operation “Mystery Baby”', 'Operation “Kabar Cobra”', 'Operation “Stealth Power”', 'Operation “Smoke Screen”', 'Operation “Red Salt”']",2012,KP,['Information theft and espionage'],Education,"['South Korea', 'USA']","['T1583.001', 'T1587', 'T1027.002', 'T1114.003', 'T1111', 'T1041', 'T1564.003', 'T1594', 'T1016', 'T1059.001', 'T1562.001', 'T1591', 'T1098', 'T1585.002', 'T1587.001', 'T1070.004', 'T1055', 'T1218.005', 'T1036.004', 'T1074.001', 'T1583.004', 'T1136.001', 'T1543.003', 'T1112', 'T1059.006', 'T1055.012', 'T1036', 'T1608.001', 'T1114.002', 'T1133', 'T1005', 'T1082', 'T1518.001', 'T1204.001', 'T1593.002', 'T1176', 'T1071.002', 'T1059.005', 'T1588.002', 'T1040', 'T1071.001', 'T1190', 'T1585.001', 'T1056.001', 'T1593.001', 'T1219', 'T1589.002', 'T1053.005', 'T1059.007', 'T1583.006', 'T1218.010', 'T1598.003', 'T1505.003', 'T1071.003', 'T1566.002', 'T1140', 'T1567.002', 'T1557', 'T1547.001', 'T1027', 'T1552.001', 'T1560.003', 'T1012', 'T1105', 'T1021.001', 'T1070.006', 'T1586.002', 'T1564.002', 'T1204.002', 'T1560.001', 'T1036.005', 'T1553.002', 'T1546.001', 'T1003.001', 'T1057', 'T1555.003', 'T1584.001', 'T1562.004', 'T1059.003', 'T1102.002', 'T1083', 'T1007', 'T1218.011', 'T1534', 'T1550.002', 'T1589.003', 'T1588.005', 'T1078.003', 'T1566.001']"
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,Kimsuky,"['Kimsuky', 'STOLEN PENCIL', 'Thallium', 'Black Banshee', 'Velvet Chollima']",2019-08-26,2022-05-24,5e3544bf-98ad-4e9f-b65e-85f05c36486f,"Kimsuky, Velvet Chollima","['Kimsuky', 'Velvet Chollima', 'Thallium', 'Cerium', 'Black Banshee', 'ITG16', 'TA406', 'Operation “Baby Coin”', 'Operation “Stolen Pencil”', 'Operation “Mystery Baby”', 'Operation “Kabar Cobra”', 'Operation “Stealth Power”', 'Operation “Smoke Screen”', 'Operation “Red Salt”']",2012,KP,['Information theft and espionage'],Energy,"['South Korea', 'USA']","['T1583.001', 'T1587', 'T1027.002', 'T1114.003', 'T1111', 'T1041', 'T1564.003', 'T1594', 'T1016', 'T1059.001', 'T1562.001', 'T1591', 'T1098', 'T1585.002', 'T1587.001', 'T1070.004', 'T1055', 'T1218.005', 'T1036.004', 'T1074.001', 'T1583.004', 'T1136.001', 'T1543.003', 'T1112', 'T1059.006', 'T1055.012', 'T1036', 'T1608.001', 'T1114.002', 'T1133', 'T1005', 'T1082', 'T1518.001', 'T1204.001', 'T1593.002', 'T1176', 'T1071.002', 'T1059.005', 'T1588.002', 'T1040', 'T1071.001', 'T1190', 'T1585.001', 'T1056.001', 'T1593.001', 'T1219', 'T1589.002', 'T1053.005', 'T1059.007', 'T1583.006', 'T1218.010', 'T1598.003', 'T1505.003', 'T1071.003', 'T1566.002', 'T1140', 'T1567.002', 'T1557', 'T1547.001', 'T1027', 'T1552.001', 'T1560.003', 'T1012', 'T1105', 'T1021.001', 'T1070.006', 'T1586.002', 'T1564.002', 'T1204.002', 'T1560.001', 'T1036.005', 'T1553.002', 'T1546.001', 'T1003.001', 'T1057', 'T1555.003', 'T1584.001', 'T1562.004', 'T1059.003', 'T1102.002', 'T1083', 'T1007', 'T1218.011', 'T1534', 'T1550.002', 'T1589.003', 'T1588.005', 'T1078.003', 'T1566.001']"
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,Kimsuky,"['Kimsuky', 'STOLEN PENCIL', 'Thallium', 'Black Banshee', 'Velvet Chollima']",2019-08-26,2022-05-24,5e3544bf-98ad-4e9f-b65e-85f05c36486f,"Kimsuky, Velvet Chollima","['Kimsuky', 'Velvet Chollima', 'Thallium', 'Cerium', 'Black Banshee', 'ITG16', 'TA406', 'Operation “Baby Coin”', 'Operation “Stolen Pencil”', 'Operation “Mystery Baby”', 'Operation “Kabar Cobra”', 'Operation “Stealth Power”', 'Operation “Smoke Screen”', 'Operation “Red Salt”']",2012,KP,['Information theft and espionage'],Government,"['South Korea', 'USA']","['T1583.001', 'T1587', 'T1027.002', 'T1114.003', 'T1111', 'T1041', 'T1564.003', 'T1594', 'T1016', 'T1059.001', 'T1562.001', 'T1591', 'T1098', 'T1585.002', 'T1587.001', 'T1070.004', 'T1055', 'T1218.005', 'T1036.004', 'T1074.001', 'T1583.004', 'T1136.001', 'T1543.003', 'T1112', 'T1059.006', 'T1055.012', 'T1036', 'T1608.001', 'T1114.002', 'T1133', 'T1005', 'T1082', 'T1518.001', 'T1204.001', 'T1593.002', 'T1176', 'T1071.002', 'T1059.005', 'T1588.002', 'T1040', 'T1071.001', 'T1190', 'T1585.001', 'T1056.001', 'T1593.001', 'T1219', 'T1589.002', 'T1053.005', 'T1059.007', 'T1583.006', 'T1218.010', 'T1598.003', 'T1505.003', 'T1071.003', 'T1566.002', 'T1140', 'T1567.002', 'T1557', 'T1547.001', 'T1027', 'T1552.001', 'T1560.003', 'T1012', 'T1105', 'T1021.001', 'T1070.006', 'T1586.002', 'T1564.002', 'T1204.002', 'T1560.001', 'T1036.005', 'T1553.002', 'T1546.001', 'T1003.001', 'T1057', 'T1555.003', 'T1584.001', 'T1562.004', 'T1059.003', 'T1102.002', 'T1083', 'T1007', 'T1218.011', 'T1534', 'T1550.002', 'T1589.003', 'T1588.005', 'T1078.003', 'T1566.001']"
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,Kimsuky,"['Kimsuky', 'STOLEN PENCIL', 'Thallium', 'Black Banshee', 'Velvet Chollima']",2019-08-26,2022-05-24,5e3544bf-98ad-4e9f-b65e-85f05c36486f,"Kimsuky, Velvet Chollima","['Kimsuky', 'Velvet Chollima', 'Thallium', 'Cerium', 'Black Banshee', 'ITG16', 'TA406', 'Operation “Baby Coin”', 'Operation “Stolen Pencil”', 'Operation “Mystery Baby”', 'Operation “Kabar Cobra”', 'Operation “Stealth Power”', 'Operation “Smoke Screen”', 'Operation “Red Salt”']",2012,KP,['Information theft and espionage'],Healthcare,"['South Korea', 'USA']","['T1583.001', 'T1587', 'T1027.002', 'T1114.003', 'T1111', 'T1041', 'T1564.003', 'T1594', 'T1016', 'T1059.001', 'T1562.001', 'T1591', 'T1098', 'T1585.002', 'T1587.001', 'T1070.004', 'T1055', 'T1218.005', 'T1036.004', 'T1074.001', 'T1583.004', 'T1136.001', 'T1543.003', 'T1112', 'T1059.006', 'T1055.012', 'T1036', 'T1608.001', 'T1114.002', 'T1133', 'T1005', 'T1082', 'T1518.001', 'T1204.001', 'T1593.002', 'T1176', 'T1071.002', 'T1059.005', 'T1588.002', 'T1040', 'T1071.001', 'T1190', 'T1585.001', 'T1056.001', 'T1593.001', 'T1219', 'T1589.002', 'T1053.005', 'T1059.007', 'T1583.006', 'T1218.010', 'T1598.003', 'T1505.003', 'T1071.003', 'T1566.002', 'T1140', 'T1567.002', 'T1557', 'T1547.001', 'T1027', 'T1552.001', 'T1560.003', 'T1012', 'T1105', 'T1021.001', 'T1070.006', 'T1586.002', 'T1564.002', 'T1204.002', 'T1560.001', 'T1036.005', 'T1553.002', 'T1546.001', 'T1003.001', 'T1057', 'T1555.003', 'T1584.001', 'T1562.004', 'T1059.003', 'T1102.002', 'T1083', 'T1007', 'T1218.011', 'T1534', 'T1550.002', 'T1589.003', 'T1588.005', 'T1078.003', 'T1566.001']"
intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,Kimsuky,"['Kimsuky', 'STOLEN PENCIL', 'Thallium', 'Black Banshee', 'Velvet Chollima']",2019-08-26,2022-05-24,5e3544bf-98ad-4e9f-b65e-85f05c36486f,"Kimsuky, Velvet Chollima","['Kimsuky', 'Velvet Chollima', 'Thallium', 'Cerium', 'Black Banshee', 'ITG16', 'TA406', 'Operation “Baby Coin”', 'Operation “Stolen Pencil”', 'Operation “Mystery Baby”', 'Operation “Kabar Cobra”', 'Operation “Stealth Power”', 'Operation “Smoke Screen”', 'Operation “Red Salt”']",2012,KP,['Information theft and espionage'],Think Tanks,"['South Korea', 'USA']","['T1583.001', 'T1587', 'T1027.002', 'T1114.003', 'T1111', 'T1041', 'T1564.003', 'T1594', 'T1016', 'T1059.001', 'T1562.001', 'T1591', 'T1098', 'T1585.002', 'T1587.001', 'T1070.004', 'T1055', 'T1218.005', 'T1036.004', 'T1074.001', 'T1583.004', 'T1136.001', 'T1543.003', 'T1112', 'T1059.006', 'T1055.012', 'T1036', 'T1608.001', 'T1114.002', 'T1133', 'T1005', 'T1082', 'T1518.001', 'T1204.001', 'T1593.002', 'T1176', 'T1071.002', 'T1059.005', 'T1588.002', 'T1040', 'T1071.001', 'T1190', 'T1585.001', 'T1056.001', 'T1593.001', 'T1219', 'T1589.002', 'T1053.005', 'T1059.007', 'T1583.006', 'T1218.010', 'T1598.003', 'T1505.003', 'T1071.003', 'T1566.002', 'T1140', 'T1567.002', 'T1557', 'T1547.001', 'T1027', 'T1552.001', 'T1560.003', 'T1012', 'T1105', 'T1021.001', 'T1070.006', 'T1586.002', 'T1564.002', 'T1204.002', 'T1560.001', 'T1036.005', 'T1553.002', 'T1546.001', 'T1003.001', 'T1057', 'T1555.003', 'T1584.001', 'T1562.004', 'T1059.003', 'T1102.002', 'T1083', 'T1007', 'T1218.011', 'T1534', 'T1550.002', 'T1589.003', 'T1588.005', 'T1078.003', 'T1566.001']"
intrusion-set--b74f909f-8e52-4b69-b770-162bf59a1b4e,Whitefly,['Whitefly'],2020-05-26,2021-10-12,59308a4a-3c7b-4589-87e5-0c4d0d19274e,"Whitefly, Mofang","['Whitefly', 'Mofang', 'TEMP.Mimic', 'Bronze Walker', 'ATK 83', 'SectorM04', 'Superman']",2012,None Provided,['Information theft and espionage'],Automotive,"['Canada', 'Germany', 'India', 'Myanmar', 'Singapore', 'South Korea', 'USA']","['T1068', 'T1036.005', 'T1588.002', 'T1105', 'T1204.002', 'T1003.001', 'T1059', 'T1027', 'T1574.001']"
intrusion-set--b74f909f-8e52-4b69-b770-162bf59a1b4e,Whitefly,['Whitefly'],2020-05-26,2021-10-12,59308a4a-3c7b-4589-87e5-0c4d0d19274e,"Whitefly, Mofang","['Whitefly', 'Mofang', 'TEMP.Mimic', 'Bronze Walker', 'ATK 83', 'SectorM04', 'Superman']",2012,None Provided,['Information theft and espionage'],Critical infrastructure,"['Canada', 'Germany', 'India', 'Myanmar', 'Singapore', 'South Korea', 'USA']","['T1068', 'T1036.005', 'T1588.002', 'T1105', 'T1204.002', 'T1003.001', 'T1059', 'T1027', 'T1574.001']"
intrusion-set--b74f909f-8e52-4b69-b770-162bf59a1b4e,Whitefly,['Whitefly'],2020-05-26,2021-10-12,59308a4a-3c7b-4589-87e5-0c4d0d19274e,"Whitefly, Mofang","['Whitefly', 'Mofang', 'TEMP.Mimic', 'Bronze Walker', 'ATK 83', 'SectorM04', 'Superman']",2012,None Provided,['Information theft and espionage'],Defense,"['Canada', 'Germany', 'India', 'Myanmar', 'Singapore', 'South Korea', 'USA']","['T1068', 'T1036.005', 'T1588.002', 'T1105', 'T1204.002', 'T1003.001', 'T1059', 'T1027', 'T1574.001']"
intrusion-set--b74f909f-8e52-4b69-b770-162bf59a1b4e,Whitefly,['Whitefly'],2020-05-26,2021-10-12,59308a4a-3c7b-4589-87e5-0c4d0d19274e,"Whitefly, Mofang","['Whitefly', 'Mofang', 'TEMP.Mimic', 'Bronze Walker', 'ATK 83', 'SectorM04', 'Superman']",2012,None Provided,['Information theft and espionage'],Engineering,"['Canada', 'Germany', 'India', 'Myanmar', 'Singapore', 'South Korea', 'USA']","['T1068', 'T1036.005', 'T1588.002', 'T1105', 'T1204.002', 'T1003.001', 'T1059', 'T1027', 'T1574.001']"
intrusion-set--b74f909f-8e52-4b69-b770-162bf59a1b4e,Whitefly,['Whitefly'],2020-05-26,2021-10-12,59308a4a-3c7b-4589-87e5-0c4d0d19274e,"Whitefly, Mofang","['Whitefly', 'Mofang', 'TEMP.Mimic', 'Bronze Walker', 'ATK 83', 'SectorM04', 'Superman']",2012,None Provided,['Information theft and espionage'],Government,"['Canada', 'Germany', 'India', 'Myanmar', 'Singapore', 'South Korea', 'USA']","['T1068', 'T1036.005', 'T1588.002', 'T1105', 'T1204.002', 'T1003.001', 'T1059', 'T1027', 'T1574.001']"
intrusion-set--b74f909f-8e52-4b69-b770-162bf59a1b4e,Whitefly,['Whitefly'],2020-05-26,2021-10-12,59308a4a-3c7b-4589-87e5-0c4d0d19274e,"Whitefly, Mofang","['Whitefly', 'Mofang', 'TEMP.Mimic', 'Bronze Walker', 'ATK 83', 'SectorM04', 'Superman']",2012,None Provided,['Information theft and espionage'],Healthcare,"['Canada', 'Germany', 'India', 'Myanmar', 'Singapore', 'South Korea', 'USA']","['T1068', 'T1036.005', 'T1588.002', 'T1105', 'T1204.002', 'T1003.001', 'T1059', 'T1027', 'T1574.001']"
intrusion-set--b74f909f-8e52-4b69-b770-162bf59a1b4e,Whitefly,['Whitefly'],2020-05-26,2021-10-12,59308a4a-3c7b-4589-87e5-0c4d0d19274e,"Whitefly, Mofang","['Whitefly', 'Mofang', 'TEMP.Mimic', 'Bronze Walker', 'ATK 83', 'SectorM04', 'Superman']",2012,None Provided,['Information theft and espionage'],Media,"['Canada', 'Germany', 'India', 'Myanmar', 'Singapore', 'South Korea', 'USA']","['T1068', 'T1036.005', 'T1588.002', 'T1105', 'T1204.002', 'T1003.001', 'T1059', 'T1027', 'T1574.001']"
intrusion-set--b74f909f-8e52-4b69-b770-162bf59a1b4e,Whitefly,['Whitefly'],2020-05-26,2021-10-12,59308a4a-3c7b-4589-87e5-0c4d0d19274e,"Whitefly, Mofang","['Whitefly', 'Mofang', 'TEMP.Mimic', 'Bronze Walker', 'ATK 83', 'SectorM04', 'Superman']",2012,None Provided,['Information theft and espionage'],Telecommunications,"['Canada', 'Germany', 'India', 'Myanmar', 'Singapore', 'South Korea', 'USA']","['T1068', 'T1036.005', 'T1588.002', 'T1105', 'T1204.002', 'T1003.001', 'T1059', 'T1027', 'T1574.001']"
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,"['Leviathan', 'MUDCARP', 'Kryptonite Panda', 'Gadolinium', 'BRONZE MOHAWK', 'TEMP.Jumper', 'APT40', 'TEMP.Periscope']",2018-04-18,2022-04-15,b106313a-d204-4d9f-866b-e750a98d0e06,"Leviathan, APT 40, TEMP.Periscope","['Leviathan', 'APT 40', 'TEMP.Periscope', 'TEMP.Jumper', 'Bronze Mohawk', 'Mudcarp', 'Gadolinium', 'ATK 29', 'ITG09']",2013,CN,['Information theft and espionage'],Defense,"['Belgium', 'Cambodia', 'Germany', 'Hong Kong', 'Malaysia', 'Norway', 'Philippines', 'Saudi Arabia', 'Switzerland', 'USA', 'UK']","['T1003.001', 'T1078', 'T1204.002', 'T1047', 'T1140', 'T1059.005', 'T1566.001', 'T1059.001', 'T1589.001', 'T1547.001', 'T1102.003', 'T1204.001', 'T1585.002', 'T1133', 'T1189', 'T1505.003', 'T1534', 'T1547.009', 'T1074.001', 'T1027', 'T1021.001', 'T1572', 'T1055.001', 'T1105', 'T1566.002', 'T1218.010', 'T1074.002', 'T1586.002', 'T1203', 'T1583.001', 'T1021.004', 'T1560', 'T1553.002', 'T1003', 'T1546.003', 'T1567.002', 'T1041', 'T1585.001', 'T1027.003', 'T1586.001', 'T1559.002', 'T1027.001', 'T1090.003', 'T1197']"
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,"['Leviathan', 'MUDCARP', 'Kryptonite Panda', 'Gadolinium', 'BRONZE MOHAWK', 'TEMP.Jumper', 'APT40', 'TEMP.Periscope']",2018-04-18,2022-04-15,b106313a-d204-4d9f-866b-e750a98d0e06,"Leviathan, APT 40, TEMP.Periscope","['Leviathan', 'APT 40', 'TEMP.Periscope', 'TEMP.Jumper', 'Bronze Mohawk', 'Mudcarp', 'Gadolinium', 'ATK 29', 'ITG09']",2013,CN,['Information theft and espionage'],Engineering,"['Belgium', 'Cambodia', 'Germany', 'Hong Kong', 'Malaysia', 'Norway', 'Philippines', 'Saudi Arabia', 'Switzerland', 'USA', 'UK']","['T1003.001', 'T1078', 'T1204.002', 'T1047', 'T1140', 'T1059.005', 'T1566.001', 'T1059.001', 'T1589.001', 'T1547.001', 'T1102.003', 'T1204.001', 'T1585.002', 'T1133', 'T1189', 'T1505.003', 'T1534', 'T1547.009', 'T1074.001', 'T1027', 'T1021.001', 'T1572', 'T1055.001', 'T1105', 'T1566.002', 'T1218.010', 'T1074.002', 'T1586.002', 'T1203', 'T1583.001', 'T1021.004', 'T1560', 'T1553.002', 'T1003', 'T1546.003', 'T1567.002', 'T1041', 'T1585.001', 'T1027.003', 'T1586.001', 'T1559.002', 'T1027.001', 'T1090.003', 'T1197']"
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,"['Leviathan', 'MUDCARP', 'Kryptonite Panda', 'Gadolinium', 'BRONZE MOHAWK', 'TEMP.Jumper', 'APT40', 'TEMP.Periscope']",2018-04-18,2022-04-15,b106313a-d204-4d9f-866b-e750a98d0e06,"Leviathan, APT 40, TEMP.Periscope","['Leviathan', 'APT 40', 'TEMP.Periscope', 'TEMP.Jumper', 'Bronze Mohawk', 'Mudcarp', 'Gadolinium', 'ATK 29', 'ITG09']",2013,CN,['Information theft and espionage'],Government,"['Belgium', 'Cambodia', 'Germany', 'Hong Kong', 'Malaysia', 'Norway', 'Philippines', 'Saudi Arabia', 'Switzerland', 'USA', 'UK']","['T1003.001', 'T1078', 'T1204.002', 'T1047', 'T1140', 'T1059.005', 'T1566.001', 'T1059.001', 'T1589.001', 'T1547.001', 'T1102.003', 'T1204.001', 'T1585.002', 'T1133', 'T1189', 'T1505.003', 'T1534', 'T1547.009', 'T1074.001', 'T1027', 'T1021.001', 'T1572', 'T1055.001', 'T1105', 'T1566.002', 'T1218.010', 'T1074.002', 'T1586.002', 'T1203', 'T1583.001', 'T1021.004', 'T1560', 'T1553.002', 'T1003', 'T1546.003', 'T1567.002', 'T1041', 'T1585.001', 'T1027.003', 'T1586.001', 'T1559.002', 'T1027.001', 'T1090.003', 'T1197']"
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,"['Leviathan', 'MUDCARP', 'Kryptonite Panda', 'Gadolinium', 'BRONZE MOHAWK', 'TEMP.Jumper', 'APT40', 'TEMP.Periscope']",2018-04-18,2022-04-15,b106313a-d204-4d9f-866b-e750a98d0e06,"Leviathan, APT 40, TEMP.Periscope","['Leviathan', 'APT 40', 'TEMP.Periscope', 'TEMP.Jumper', 'Bronze Mohawk', 'Mudcarp', 'Gadolinium', 'ATK 29', 'ITG09']",2013,CN,['Information theft and espionage'],Manufacturing,"['Belgium', 'Cambodia', 'Germany', 'Hong Kong', 'Malaysia', 'Norway', 'Philippines', 'Saudi Arabia', 'Switzerland', 'USA', 'UK']","['T1003.001', 'T1078', 'T1204.002', 'T1047', 'T1140', 'T1059.005', 'T1566.001', 'T1059.001', 'T1589.001', 'T1547.001', 'T1102.003', 'T1204.001', 'T1585.002', 'T1133', 'T1189', 'T1505.003', 'T1534', 'T1547.009', 'T1074.001', 'T1027', 'T1021.001', 'T1572', 'T1055.001', 'T1105', 'T1566.002', 'T1218.010', 'T1074.002', 'T1586.002', 'T1203', 'T1583.001', 'T1021.004', 'T1560', 'T1553.002', 'T1003', 'T1546.003', 'T1567.002', 'T1041', 'T1585.001', 'T1027.003', 'T1586.001', 'T1559.002', 'T1027.001', 'T1090.003', 'T1197']"
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,"['Leviathan', 'MUDCARP', 'Kryptonite Panda', 'Gadolinium', 'BRONZE MOHAWK', 'TEMP.Jumper', 'APT40', 'TEMP.Periscope']",2018-04-18,2022-04-15,b106313a-d204-4d9f-866b-e750a98d0e06,"Leviathan, APT 40, TEMP.Periscope","['Leviathan', 'APT 40', 'TEMP.Periscope', 'TEMP.Jumper', 'Bronze Mohawk', 'Mudcarp', 'Gadolinium', 'ATK 29', 'ITG09']",2013,CN,['Information theft and espionage'],Research,"['Belgium', 'Cambodia', 'Germany', 'Hong Kong', 'Malaysia', 'Norway', 'Philippines', 'Saudi Arabia', 'Switzerland', 'USA', 'UK']","['T1003.001', 'T1078', 'T1204.002', 'T1047', 'T1140', 'T1059.005', 'T1566.001', 'T1059.001', 'T1589.001', 'T1547.001', 'T1102.003', 'T1204.001', 'T1585.002', 'T1133', 'T1189', 'T1505.003', 'T1534', 'T1547.009', 'T1074.001', 'T1027', 'T1021.001', 'T1572', 'T1055.001', 'T1105', 'T1566.002', 'T1218.010', 'T1074.002', 'T1586.002', 'T1203', 'T1583.001', 'T1021.004', 'T1560', 'T1553.002', 'T1003', 'T1546.003', 'T1567.002', 'T1041', 'T1585.001', 'T1027.003', 'T1586.001', 'T1559.002', 'T1027.001', 'T1090.003', 'T1197']"
intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,Leviathan,"['Leviathan', 'MUDCARP', 'Kryptonite Panda', 'Gadolinium', 'BRONZE MOHAWK', 'TEMP.Jumper', 'APT40', 'TEMP.Periscope']",2018-04-18,2022-04-15,b106313a-d204-4d9f-866b-e750a98d0e06,"Leviathan, APT 40, TEMP.Periscope","['Leviathan', 'APT 40', 'TEMP.Periscope', 'TEMP.Jumper', 'Bronze Mohawk', 'Mudcarp', 'Gadolinium', 'ATK 29', 'ITG09']",2013,CN,['Information theft and espionage'],Shipping and Logistics,"['Belgium', 'Cambodia', 'Germany', 'Hong Kong', 'Malaysia', 'Norway', 'Philippines', 'Saudi Arabia', 'Switzerland', 'USA', 'UK']","['T1003.001', 'T1078', 'T1204.002', 'T1047', 'T1140', 'T1059.005', 'T1566.001', 'T1059.001', 'T1589.001', 'T1547.001', 'T1102.003', 'T1204.001', 'T1585.002', 'T1133', 'T1189', 'T1505.003', 'T1534', 'T1547.009', 'T1074.001', 'T1027', 'T1021.001', 'T1572', 'T1055.001', 'T1105', 'T1566.002', 'T1218.010', 'T1074.002', 'T1586.002', 'T1203', 'T1583.001', 'T1021.004', 'T1560', 'T1553.002', 'T1003', 'T1546.003', 'T1567.002', 'T1041', 'T1585.001', 'T1027.003', 'T1586.001', 'T1559.002', 'T1027.001', 'T1090.003', 'T1197']"
